"ObsID";"StudyID";"TumourType";"TumourSite";"ObsResult";"pValue";"Operator";"TD50_Gold";"TD50_Lhasa"
37686;1303;"Adenoma- cortical";"Adrenal gland";"Not specified";0.163;"<=";1.36;1.34
37687;1303;"Cholangiosarcoma";"Liver";"Positive";0.16;"<=";1.76;1.73
37688;1303;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.007;"<=";0.0881;0.171
37689;1303;"Tumour- malignant";"Multiple tumour sites";"Not specified";0.004;"<=";0.113;0.202
37690;1303;"Tumour- benign";"Multiple tumour sites";"Not specified";0.524;"<=";0.459;0.912
37691;4821;"Cystadenoma- biliary";"Liver";"Not specified";0.105;"<=";706.0;661.0
37692;4822;"Cystadenoma- biliary";"Liver";"Not specified";0.074;"<=";1100.0;1070.0
37693;4811;"Adenoma- hepatocellular";"Liver";"Positive";0.001;"<=";5.8;5.87
37694;4811;"Carcinoma- hepatocellular";"Liver";"Positive";0.001;"<=";10.3;10.4
37695;4806;"Adenoma- hepatocellular";"Liver";"Positive";0.001;"<=";7.77;7.86
37696;4806;"Carcinoma- hepatocellular";"Liver";"Positive";0.001;"<=";7.77;7.86
37697;4809;"Carcinoma- hepatocellular";"Liver";"Positive";0.012;"<=";11.8;11.9
37698;4810;"Carcinoma- hepatocellular";"Liver";"Positive";0.001;"<=";18.9;19.1
37699;4812;"Carcinoma- hepatocellular";"Liver";"Positive";0.002;"<=";7.56;7.64
37736;2824;"Osteosarcoma";"Head";"Not specified";0.11;"<=";66.8;67.4
37737;5366;"Carcinoma- hepatocellular";"Liver";"Not specified";0.386;"<=";215.0;217.0
37738;5366;"Tumour- malignant";"Multiple tumour sites";"Not specified";0.003;"<=";22.1;22.3
37771;6312;"Adenoma- alveolar";"Lung";"Positive";0.007;"<=";1220.0;1250.0
37772;6548;"Carcinoid tumour- malignant";"Stomach- glandular; fundic region";"Positive";0.004;"<=";2010.0;5550.0
37773;1871;"Multiple tumour types";"Kidney";"Positive";0.005;"<=";0.896;0.906
37774;1871;"Adenocarcinoma";"Kidney";"Not specified";0.118;"<=";3.2;3.24
37775;3270;"Adenoma- hepatocellular";"Liver";"Not specified";0.157;"<=";48.5;49.0
37776;3270;"Adenoma";"Lung";"Not specified";0.905;"<=";890.0;1470.0
37777;3268;"Adenoma- hepatocellular";"Liver";"Not specified";0.768;"<=";460.0;432.0
37778;3267;"Adenoma";"Pancreas- exocrine";"Not specified";0.006;"<=";1.44;1.45
37779;3269;"Adenoma- Leydig cell";"Testis";"Positive";0.001;"<=";2.93;2.97
37780;3269;"Adenoma";"Pancreas- exocrine";"Positive";0.023;"<=";18.5;18.7
37810;6938;"Neoplasm- mesenchymal";"Urinary bladder";"Not specified";0.1;"<=";286.0;264.0
37874;4939;"Multiple tumour types";"Skin- subcutaneous tissue";"Not specified";0.002;"<=";65.2;65.8
37979;1931;"Hepatoma";"Liver";"Positive";0.0005;"<=";0.0;0.0
38028;3257;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";0.0;0.0
38035;4536;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";0.0;0.0
38036;4536;"Multiple tumour types";"Liver";"Positive";0.0005;"<=";0.0;0.0
38037;4536;"Nodule- neoplastic";"Liver";"Positive";0.0005;"<=";0.0;0.0
38085;4539;"Multiple tumour types";"Liver";"Positive";0.0005;"<=";0.0;0.0
38086;4540;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";0.0;0.0
38087;4540;"Multiple tumour types";"Liver";"Positive";0.0005;"<=";0.0;0.0
38088;4540;"Nodule- neoplastic";"Liver";"Positive";0.0005;"<=";0.0;0.0
38089;5446;"Hepatoma";"Liver";"Positive";0.0005;"<=";0.0;0.0
38100;4541;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";0.0;0.0
38101;4541;"Nodule- neoplastic";"Liver";"Positive";0.0005;"<=";0.0;0.0
38224;1929;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";0.0269;0.0
38225;1932;"Multiple tumour types";"Liver";"Positive";0.0005;"<=";0.00419;0.0
38226;1943;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";0.00134;0.0
38228;4534;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";38.4;0.0
38229;4535;"Adenoma";"Lung";"Not specified";0.0005;"<=";28.9;0.0
38260;5458;"Adenoma";"Lung";"Not specified";0.0005;"<=";13.4;0.0
38261;5458;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";13.8;0.0
38262;5458;"Adenocarcinoma";"Lung";"Not specified";0.0005;"<=";39.0;0.0
38263;5459;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";7.35;0.0
38264;5459;"Adenoma";"Lung";"Not specified";0.0005;"<=";8.52;0.0
38265;5459;"Adenocarcinoma";"Lung";"Not specified";0.0005;"<=";24.1;0.0
38312;6875;"Multiple tumour types";"Multiple tumour sites";"Negative";0.0005;"<=";84.5;0.0
38317;5668;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";169.0;0.0
38329;4591;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";38.5;0.0
38343;4995;"Adenocarcinoma";"Mammary gland";"Not specified";0.0005;"<=";0.026;0.0
38365;6789;"Carcinoma- squamous cell";"Nasal cavity";"Positive";0.0005;"<=";0.625;0.0
38366;5297;"Multiple tumour types";"Multiple tumour sites";"Negative";0.0005;"<=";19.5;0.0
38410;6862;"Adenoma- chromophobe";"Pituitary gland";"Positive";0.0005;"<=";1.82;0.0
38479;5604;"Multiple tumour types";"Multiple tumour sites";"Positive";0.0005;"<=";1950.0;0.0
38480;5604;"Lymphoma-malignant; histiocytic";"Multiple tumour sites";"Not specified";0.0005;"<=";2140.0;0.0
38481;5604;"Lymphoma-malignant; histiocytic";"Multiple tumour sites";"Not specified";0.0005;"<=";2660.0;0.0
38524;4525;"Carcinoma- hepatocellular";"Liver";"Positive";0.0005;"<=";68.0;0.0
38525;4532;"Carcinoma";"Liver";"Positive";0.0005;"<=";16.7;0.0
38526;4533;"Carcinoma";"Liver";"Positive";0.0005;"<=";12.1;0.0
38528;4790;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";11.2;0.0
38529;4791;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";12.2;0.0
38530;4789;"Adenoma";"Lung";"Positive";0.0005;"<=";19.3;0.0
38531;4789;"Multiple tumour types";"Multiple tumour sites";"Positive";0.0005;"<=";14.1;0.0
38532;4794;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";153.0;0.0
38533;4794;"Adenoma";"Lung";"Positive";0.0005;"<=";189.0;0.0
38534;4795;"Adenoma";"Lung";"Positive";0.0005;"<=";124.0;0.0
38535;4783;"Carcinoma";"Multiple tumour sites";"Positive";0.0005;"<=";53.1;0.0
38536;4783;"Carcinoma";"Lung";"Not specified";0.0005;"<=";53.1;0.0
38537;4785;"Carcinoma";"Multiple tumour sites";"Positive";0.0005;"<=";39.9;0.0
38539;6890;"Multiple tumour types";"Mammary tissue";"Not specified";0.0005;"<=";1.76;0.0
38544;3688;"Adenoma";"Lung";"Positive";0.0005;"<=";8.03;0.0
38620;4866;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";145.0;0.0
38621;4866;"Adenoma";"Lung";"Not specified";0.0005;"<=";181.0;0.0
38622;4866;"Adenocarcinoma";"Lung";"Not specified";0.0005;"<=";511.0;0.0
38647;4572;"Multiple tumour types";"Urinary bladder";"Positive";0.0005;"<=";8.91;0.0
38648;4573;"Multiple tumour types";"Mammary tissue";"Positive";0.0005;"<=";10.5;0.0
38649;4573;"Adenocarcinoma";"Mammary gland";"Positive";0.0005;"<=";36.2;0.0
38650;4573;"Fibroadenoma";"Mammary gland";"Not specified";0.0005;"<=";56.9;0.0
38651;4573;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";7.25;0.0
38652;4574;"Fibroadenoma";"Mammary gland";"Positive";0.0005;"<=";25.0;0.0
38653;4574;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";22.8;0.0
38654;4575;"Fibroadenoma";"Mammary gland";"Positive";0.0005;"<=";30.2;0.0
38655;4575;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";27.7;0.0
38700;6878;"Multiple tumour types";"Mammary tissue";"Not specified";0.0005;"<=";0.3;0.0
38744;4465;"Adenoma";"Thyroid gland";"Positive";0.0005;"<=";10.3;0.0
38745;4466;"Adenoma";"Thyroid gland";"Positive";0.0005;"<=";15.8;0.0
38762;4769;"Multiple tumour types";"Liver";"Not specified";0.0005;"<=";1.28;0.0
38763;4769;"Hepatoma";"Liver";"Positive";0.0005;"<=";1.49;0.0
38764;4769;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";0.638;0.0
38766;1304;"Carcinoma";"Liver";"Positive";0.0005;"<=";0.111;0.0
38772;2750;"Hepatoma";"Liver";"Positive";0.0005;"<=";63.3;0.0
38773;2751;"Hepatoma";"Liver";"Positive";0.0005;"<=";48.6;0.0
38840;4780;"Multiple tumour types";"Lung";"Positive";0.0005;"<=";24.5;0.0
38841;4621;"Fibroadenoma";"Mammary gland";"Positive";0.0005;"<=";15.6;0.0
38842;4621;"Carcinoma- squamous cell";"Forestomach";"Positive";0.0005;"<=";19.5;0.0
38843;4621;"Multiple tumour types";"Multiple tumour sites";"Positive";0.0005;"<=";7.68;0.0
38870;1307;"Haemangioendothelioma";"Liver";"Not specified";0.0005;"<=";0.574;0.0
38871;1308;"Angiosarcoma";"Liver";"Positive";0.0005;"<=";0.689;0.0
38991;4781;"Adenocarcinoma";"Lung";"Positive";0.0005;"<=";28.8;0.0
39172;3863;"Multiple tumour types";"Lymphoreticular system";"Positive";0.0005;"<=";0.0569;0.0
39173;3863;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";0.0364;0.0
39174;3864;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";0.0539;0.0
39211;4543;"Multiple tumour types";"Liver";"Positive";0.0005;"<=";4.17;0.0
39212;4542;"Multiple tumour types";"Liver";"Positive";0.0005;"<=";12.1;0.0
39214;5004;"Multiple tumour types";"Mammary gland";"Positive";0.0005;"<=";0.0247;0.0
39215;5004;"Adenocarcinoma- type B";"Mammary gland";"Not specified";0.0005;"<=";0.0302;0.0
39216;5005;"Multiple tumour types";"Mammary gland";"Positive";0.0005;"<=";0.0427;0.0
39217;5005;"Adenocarcinoma- type B";"Mammary gland";"Not specified";0.0005;"<=";0.0434;0.0
39218;5006;"Multiple tumour types";"Mammary gland";"Positive";0.0005;"<=";0.0872;0.0
39219;5006;"Adenocarcinoma- type B";"Mammary gland";"Not specified";0.0005;"<=";0.0956;0.0
39220;5006;"Mesothelioma";"Multiple tumour sites";"Not specified";0.0005;"<=";0.52;0.0
39221;5007;"Multiple tumour types";"Mammary gland";"Positive";0.0005;"<=";0.115;0.0
39222;5007;"Adenocarcinoma- type B";"Mammary gland";"Not specified";0.0005;"<=";0.118;0.0
39223;5007;"Mesothelioma";"Multiple tumour sites";"Not specified";0.0005;"<=";0.487;0.0
39243;5238;"Multiple tumour types";"Multiple tumour sites";"Negative";0.0005;"<=";0.13;0.0
39326;1874;"Multiple tumour types";"Kidney";"Positive";0.0005;"<=";1.36;0.0
39327;1874;"Adenocarcinoma";"Kidney";"Not specified";0.0005;"<=";1.48;0.0
39360;1534;"Leukaemia- lymphocytic";"Liver";"Positive";0.0005;"<=";5.03;0.0
39361;1534;"Leukaemia- lymphocytic";"Spleen";"Positive";0.0005;"<=";5.03;0.0
39362;1534;"Multiple tumour types";"Multiple tumour sites";"Positive";0.0005;"<=";5.03;0.0
39363;1535;"Leukaemia- lymphocytic";"Liver";"Positive";0.0005;"<=";5.12;0.0
39364;1535;"Leukaemia- lymphocytic";"Spleen";"Positive";0.0005;"<=";5.12;0.0
39365;1535;"Multiple tumour types";"Multiple tumour sites";"Positive";0.0005;"<=";5.12;0.0
39393;1928;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";0.00925;0.0
39394;1928;"Multiple tumour types";"Bile duct";"Positive";0.0005;"<=";0.0201;0.0
39395;1928;"Adenocarcinoma";"Gall bladder/bile duct";"Positive";0.0005;"<=";0.0408;0.0
39396;1928;"Tumour- malignant";"Multiple tumour sites";"Not specified";0.0005;"<=";0.00836;0.0
39397;1927;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.0005;"<=";0.00594;0.0
39398;1927;"Cholangiocarcinoma";"Liver";"Positive";0.0005;"<=";0.0082;0.0
39399;1927;"Multiple tumour types";"Bile duct";"Positive";0.0005;"<=";0.0115;0.0
39400;1927;"Adenocarcinoma";"Gall bladder/bile duct";"Positive";0.0005;"<=";0.0147;0.0
39401;1927;"Haemangiosarcoma";"Liver";"Positive";0.0005;"<=";0.0163;0.0
39402;1927;"Adenocarcinoma";"Pancreas/pancreatic duct";"Not specified";0.0005;"<=";0.0233;0.0
39403;1927;"Tumour- malignant";"Multiple tumour sites";"Not specified";0.0005;"<=";0.00677;0.0
39518;4115;"Adenomatous polyp";"Pylorus";"Positive";0.0005;"<=";16.8;0.0
39519;4116;"Adenomatous polyp";"Pylorus";"Positive";0.0005;"<=";31.6;0.0
39567;1930;"Carcinoma- hepatocellular";"Liver";"Positive";0.003;"<=";0.0;0.0
39568;1930;"Multiple tumour types";"Liver";"Positive";0.003;"<=";0.0;0.0
39569;1930;"Nodule- neoplastic";"Liver";"Positive";0.003;"<=";0.0;0.0
39580;4464;"Adenoma";"Thyroid gland";"Negative";0.17;"<=";0.0;0.0
39594;5483;"Multiple tumour types";"Multiple tumour sites";"Negative";0.543;"<=";0.0;0.0
39597;2733;"Multiple tumour types";"Multiple tumour sites";"Negative";0.382;"<=";0.0;0.0
39599;5777;"Nodule- neoplastic";"Liver";"Not specified";0.001;"<=";0.0;0.0
39600;5777;"Multiple tumour types";"Liver";"Positive";0.001;"<=";0.0;0.0
39613;5456;"Multiple tumour types";"Multiple tumour sites";"Negative";0.253;"<=";0.0;0.0
39615;4539;"Tumour- Leydig cell";"Testis";"Negative";0.525;"<=";0.0;0.0
39617;4433;"Multiple tumour types";"Multiple tumour sites";"Negative";0.355;"<=";0.0;0.0
39618;4818;"Multiple tumour types";"Liver";"Positive";0.008;"<=";0.0;0.0
39619;4819;"Carcinoma- hepatocellular";"Liver";"Positive";0.008;"<=";0.0;0.0
39671;6819;"Nodule- hyperplastic";"Liver";"Negative";0.227;"<=";8760.0;0.0
39672;6820;"Nodule- hyperplastic";"Liver";"Negative";0.246;"<=";9540.0;0.0
39802;4618;"Carcinoma";"Thyroid gland";"Positive";0.009;"<=";69.3;0.0
39803;4618;"Adenoma";"Lung";"Negative";0.351;"<=";124.0;0.0
39804;4618;"Carcinoma- papillary";"Liver";"Negative";0.181;"<=";240.0;0.0
39955;4524;"Multiple tumour types";"Multiple tumour sites";"Negative";0.254;"<=";202.0;0.0
40008;5609;"Adenoma- alveolar/bronchiolar";"Lung";"Negative";0.173;"<=";8550.0;0.0
40009;5612;"Carcinoma- hepatocellular";"Liver";"Not specified";0.006;"<=";6420.0;0.0
40020;1948;"Multiple tumour types";"Colon";"Positive";0.044;"<=";0.148;0.0
40021;1943;"Adenocarcinoma";"Kidney";"Not specified";0.235;"<=";0.0134;0.0
40022;1949;"Multiple tumour types";"Colon";"Positive";0.054;"<=";0.0558;0.0
40023;1938;"Hepatoma";"Liver";"Positive";0.233;"<=";0.00993;0.0
40024;1939;"Hepatoma";"Liver";"Positive";0.002;"<=";0.00113;0.0
40025;1942;"Sarcoma";"Liver";"Not specified";0.21;"<=";0.012;0.0
40026;1942;"Tumour- malignant";"Multiple tumour sites";"Positive";0.029;"<=";0.00396;0.0
40030;4534;"Adenoma";"Lung";"Not specified";0.001;"<=";46.1;0.0
40031;4534;"Adenocarcinoma";"Lung";"Not specified";0.002;"<=";96.0;0.0
40032;4534;"Multiple tumour types";"Blood vessels";"Positive";0.013;"<=";119.0;0.0
40033;4534;"Angioma";"Blood vessels";"Not specified";0.014;"<=";163.0;0.0
40034;4534;"Multiple tumour types";"Liver";"Not specified";0.085;"<=";234.0;0.0
40035;4535;"Multiple tumour types";"Lung";"Positive";0.004;"<=";30.9;0.0
40036;4535;"Hepatoma";"Liver";"Negative";0.034;"<=";274.0;0.0
40061;3136;"Multiple tumour types";"Multiple tumour sites";"Negative";0.038;"<=";3.01;0.0
40110;6646;"Multiple tumour types";"Liver";"Negative";0.107;"<=";10.6;0.0
40111;6643;"Tumour- malignant";"Multiple tumour sites";"Negative";0.949;"<=";626.0;0.0
40155;5458;"Lymphoma- malignant";"Multiple tumour sites";"Positive";0.003;"<=";52.1;0.0
40156;5459;"Lymphoma- malignant";"Multiple tumour sites";"Positive";0.061;"<=";52.0;0.0
40186;5180;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.273;"<=";60.1;0.0
40223;4763;"Multiple tumour types";"Liver";"Negative";0.754;"<=";37.7;0.0
40224;4763;"Multiple tumour types";"Multiple tumour sites";"Negative";0.111;"<=";1.81;0.0
40225;4763;"Tumour- malignant";"Multiple tumour sites";"Negative";0.187;"<=";5.1;0.0
40237;6649;"Multiple tumour types";"Lung";"Negative";0.539;"<=";1.78;0.0
40238;6650;"Adenoma- liver cell";"Liver";"Negative";0.068;"<=";1.17;0.0
40239;5173;"Nodule- hyperplastic";"Liver";"Negative";0.251;"<=";775.0;0.0
40240;4943;"Multiple tumour types";"Lung";"Positive";0.001;"<=";223.0;0.0
40241;4943;"Adenoma";"Lung";"Not specified";0.006;"<=";333.0;0.0
40242;4943;"Multiple tumour types";"Blood vessels";"Positive";0.002;"<=";395.0;0.0
40243;4943;"Multiple tumour types";"Liver";"Not specified";0.032;"<=";798.0;0.0
40244;4943;"Angiosarcoma";"Blood vessels";"Not specified";0.032;"<=";798.0;0.0
40245;4943;"Angioma";"Blood vessels";"Not specified";0.041;"<=";975.0;0.0
40246;4944;"Hepatoma";"Liver";"Negative";0.021;"<=";1420.0;0.0
40247;4944;"Adenoma";"Lung";"Not specified";0.156;"<=";745.0;0.0
40248;4944;"Multiple tumour types";"Lung";"Positive";0.303;"<=";833.0;0.0
40249;4944;"Multiple tumour types";"Liver";"Not specified";0.164;"<=";933.0;0.0
40262;4932;"Multiple tumour types";"Liver";"Not specified";0.09;"<=";0.877;0.0
40263;4932;"Multiple tumour types";"Mammary gland";"Positive";0.251;"<=";0.765;0.0
40264;4932;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.006;"<=";0.176;0.0
40270;5015;"Hepatoma";"Liver";"Negative";0.138;"<=";278.0;0.0
40280;6874;"Hepatoma";"Liver";"Negative";0.254;"<=";931.0;0.0
40281;6874;"Multiple tumour types";"Multiple tumour sites";"Negative";0.254;"<=";931.0;0.0
40282;6875;"Hepatoma";"Liver";"Negative";0.103;"<=";422.0;0.0
40283;6875;"Adenoma";"Lung";"Negative";0.254;"<=";869.0;0.0
40302;5668;"Carcinoma- acinar cell";"Pancreas";"Positive";0.088;"<=";1300.0;0.0
40351;4588;"Adenoma";"Lung";"Not specified";0.305;"<=";236.0;0.0
40352;4588;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.121;"<=";102.0;0.0
40353;4589;"Adenoma";"Lung";"Not specified";0.629;"<=";414.0;0.0
40354;4589;"Carcinoma";"Lung";"Not specified";0.234;"<=";467.0;0.0
40355;4589;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.421;"<=";187.0;0.0
40356;4591;"Sarcoma- reticulum cell";"Multiple tumour sites";"Not specified";0.008;"<=";82.1;0.0
40357;4591;"Hepatoma";"Liver";"Not specified";0.044;"<=";147.0;0.0
40358;4591;"Adenoma";"Lung";"Not specified";0.254;"<=";467.0;0.0
40405;1986;"Hepatoma";"Liver";"Negative";0.244;"<=";26.5;0.0
40406;1988;"Adenoma";"Lung";"Negative";0.254;"<=";26.5;0.0
40407;1988;"Multiple tumour types";"Multiple tumour sites";"Negative";0.044;"<=";8.31;0.0
40408;1989;"Adenoma";"Lung";"Negative";0.039;"<=";7.26;0.0
40409;1989;"Hepatoma";"Liver";"Negative";0.244;"<=";23.2;0.0
40410;1989;"Multiple tumour types";"Multiple tumour sites";"Negative";0.002;"<=";3.24;0.0
40481;5930;"Carcinoma- papillary transitional cell";"Kidney";"Positive";0.466;"<=";8.85;0.0
40482;5930;"Multiple tumour types";"Multiple tumour sites";"Not specified";0.859;"<=";11.8;0.0
40483;4982;"Hepatoma";"Liver";"Negative";0.09;"<=";0.13;0.0
40484;5009;"Adenoma- chromophobe";"Pituitary gland";"Positive";0.001;"<=";0.114;0.0
40485;5009;"Adenoma- cortical";"Adrenal gland";"Positive";0.066;"<=";0.39;0.0
40486;5009;"Nodular hyperplasia";"Liver";"Not specified";0.066;"<=";0.39;0.0
40487;5009;"Carcinoma";"Liver";"Not specified";0.296;"<=";1.21;0.0
40520;5434;"Multiple tumour types";"Multiple tumour sites";"Negative";0.627;"<=";220.0;0.0
40521;5435;"Hepatoma";"Liver";"Negative";0.509;"<=";207.0;0.0
40522;5435;"Multiple tumour types";"Multiple tumour sites";"Negative";0.939;"<=";1190.0;0.0
40523;5436;"Adenoma";"Lung";"Negative";0.254;"<=";265.0;0.0
40524;5436;"Multiple tumour types";"Multiple tumour sites";"Negative";0.254;"<=";265.0;0.0
40525;5437;"Adenoma";"Lung";"Negative";0.018;"<=";56.1;0.0
40526;5437;"Hepatoma";"Liver";"Negative";0.254;"<=";247.0;0.0
40527;5437;"Multiple tumour types";"Multiple tumour sites";"Negative";0.003;"<=";34.8;0.0
40531;6790;"Multiple tumour types";"Abdomen";"Not specified";0.003;"<=";4.59;0.0
40532;6790;"Sarcoma";"Abdomen";"Positive";0.007;"<=";5.37;0.0
40533;6790;"Tumour- papillary";"Lung";"Not specified";0.291;"<=";6.65;0.0
40534;5294;"Angioma";"Liver";"Negative";0.244;"<=";233.0;0.0
40535;5295;"Hepatoma";"Liver";"Negative";0.279;"<=";99.1;0.0
40536;5295;"Multiple tumour types";"Multiple tumour sites";"Negative";0.673;"<=";180.0;0.0
40537;5296;"Hepatoma";"Liver";"Negative";0.254;"<=";233.0;0.0
40538;5296;"Multiple tumour types";"Multiple tumour sites";"Negative";0.103;"<=";113.0;0.0
40539;5297;"Adenoma";"Lung";"Negative";0.039;"<=";63.9;0.0
40540;5297;"Hepatoma";"Liver";"Negative";0.096;"<=";99.1;0.0
40563;5431;"Hepatoma";"Liver";"Negative";0.509;"<=";2.07;0.0
40564;5431;"Adenoma";"Lung";"Negative";0.952;"<=";19.1;0.0
40565;5431;"Multiple tumour types";"Multiple tumour sites";"Negative";0.939;"<=";11.9;0.0
40566;5432;"Hepatoma";"Liver";"Negative";0.244;"<=";2.5;0.0
40567;5432;"Multiple tumour types";"Multiple tumour sites";"Negative";0.096;"<=";1.21;0.0
40568;5433;"Hepatoma";"Liver";"Negative";0.244;"<=";2.32;0.0
40569;5433;"Multiple tumour types";"Multiple tumour sites";"Negative";0.006;"<=";0.405;0.0
40599;5096;"Lymphoma- malignant";"Multiple tumour sites";"Negative";0.264;"<=";422.0;0.0
40619;6852;"Multiple tumour types";"Lung";"Negative";0.589;"<=";4.62;0.0
40620;6852;"Hepatoma";"Liver";"Negative";0.226;"<=";25.2;0.0
40621;6856;"Multiple tumour types";"Lung";"Negative";0.178;"<=";4.31;0.0
40622;6851;"Carcinoma- squamous cell";"Multiple tumour sites";"Not specified";0.09;"<=";2.0;0.0
40623;6854;"Multiple tumour types";"Lung";"Negative";0.227;"<=";20.7;0.0
40624;6858;"Adenoma- chromophobe";"Pituitary gland";"Not specified";0.007;"<=";1.75;0.0
40625;6855;"Fibrosarcoma";"Multiple tumour sites";"Negative";0.004;"<=";3.93;0.0
40626;6855;"Multiple tumour types";"Lung";"Negative";0.799;"<=";27.6;0.0
40627;6867;"Multiple tumour types";"Multiple tumour sites";"Negative";0.712;"<=";0.332;0.0
40628;6845;"Tumour- hepatocellular";"Liver";"Negative";0.729;"<=";143.0;0.0
40629;6847;"Tumour- hepatocellular";"Liver";"Negative";0.554;"<=";20.8;0.0
40668;4427;"Adenoma";"Liver";"Negative";0.095;"<=";34.7;0.0
40669;4427;"Tumour- benign";"Multiple tumour sites";"Negative";0.177;"<=";16.3;0.0
40670;4427;"Multiple tumour types";"Multiple tumour sites";"Negative";0.382;"<=";18.6;0.0
40745;5603;"Papilloma- squamous cell";"Stomach";"Not specified";0.065;"<=";8900.0;0.0
40746;5603;"Adenoma- alveolar/bronchiolar";"Lung";"Negative";0.638;"<=";37200.0;0.0
40747;5604;"Adenoma- alveolar/bronchiolar";"Lung";"Negative";0.051;"<=";3490.0;0.0
